stamptime;link_number;link
(21:11:06.138528000, 45);0000000000000016-13<-->0000000000000023-00000002
(21:11:08.931527000, 111);0000000000000055-17<-->0000000000000066-00000002
(21:11:08.931579000, 115);0000000000000055-6<-->000000000000005b-00000002
(21:11:06.138554000, 46);0000000000000016-6<-->000000000000001c-00000002
(21:11:05.627256000, 19);0000000000000005-2<-->0000000000000001-00000004
(21:11:05.625703000, 13);0000000000000001-19<-->0000000000000014-00000002
(21:11:08.939973000, 150);0000000000000040-17<-->0000000000000051-00000002
(21:11:08.940505000, 156);0000000000000049-2<-->0000000000000040-00000009
(21:11:06.117461000, 40);0000000000000025-2<-->0000000000000016-0000000f
(21:11:10.022151000, 198);000000000000001d-2<-->0000000000000016-00000007
(21:11:07.226181000, 102);0000000000000010-2<-->0000000000000001-0000000f
(21:11:06.137458000, 43);000000000000001a-2<-->0000000000000016-00000004
(21:11:06.138604000, 48);0000000000000016-9<-->000000000000001f-00000002
(21:11:08.931474000, 108);0000000000000055-18<-->0000000000000067-00000002
(21:11:08.939803000, 145);0000000000000055-7<-->000000000000005c-00000002
(21:11:09.772616000, 195);0000000000000022-2<-->0000000000000016-0000000c
(21:11:08.931566000, 114);0000000000000055-12<-->0000000000000061-00000002
(21:11:08.990138000, 175);0000000000000041-2<-->0000000000000040-00000001
(21:11:08.931606000, 117);0000000000000055-9<-->000000000000005e-00000002
(21:11:08.939816000, 146);0000000000000055-16<-->0000000000000065-00000002
(21:11:08.938005000, 137);0000000000000055-19<-->0000000000000068-00000002
(21:11:06.117134000, 39);0000000000000018-2<-->0000000000000016-00000002
(21:11:05.627397000, 20);0000000000000001-1<-->0000000000000002-00000002
(21:11:08.933011000, 129);0000000000000068-2<-->0000000000000055-00000013
(21:11:08.941239000, 164);0000000000000054-2<-->0000000000000040-00000014
(21:11:06.230366000, 95);000000000000002b-16<-->000000000000003b-00000002
(21:11:08.932031000, 120);0000000000000060-2<-->0000000000000055-0000000b
(21:11:06.230340000, 93);000000000000002b-1<-->000000000000002c-00000002
(21:11:09.972423000, 197);000000000000001e-2<-->0000000000000016-00000008
(21:11:05.209703000, 1);000000000000000e-2<-->0000000000000001-0000000d
(21:11:05.220377000, 9);0000000000000001-7<-->0000000000000008-00000002
(21:11:08.935885000, 136);0000000000000055-10<-->000000000000005f-00000002
(21:11:08.931540000, 112);0000000000000055-4<-->0000000000000059-00000002
(21:11:06.138769000, 55);0000000000000016-17<-->0000000000000027-00000002
(21:11:06.228670000, 76);0000000000000034-2<-->000000000000002b-00000009
(21:11:06.227950000, 71);0000000000000032-2<-->000000000000002b-00000007
(21:11:06.228754000, 77);0000000000000035-2<-->000000000000002b-0000000a
(21:11:06.230153000, 85);0000000000000036-2<-->000000000000002b-0000000b
(21:11:05.641656000, 26);0000000000000001-3<-->0000000000000004-00000002
(21:11:06.230005000, 82);0000000000000038-2<-->000000000000002b-0000000d
(21:11:06.227206000, 64);000000000000002b-20<-->000000000000003f-00000002
(21:11:08.940431000, 155);0000000000000051-2<-->0000000000000040-00000011
(21:11:05.625800000, 16);0000000000000001-9<-->000000000000000a-00000002
(21:11:08.939940000, 148);0000000000000040-1<-->0000000000000041-00000002
(21:11:08.940541000, 157);000000000000004a-2<-->0000000000000040-0000000a
(21:11:06.230209000, 86);000000000000003a-2<-->000000000000002b-0000000f
(21:11:08.939986000, 151);0000000000000040-4<-->0000000000000044-00000002
(21:11:06.230241000, 87);000000000000002f-2<-->000000000000002b-00000004
(21:11:08.991882000, 187);0000000000000040-12<-->000000000000004c-00000002
